Sr No.,Year,Month,State,StateCode,censusyear,CensusStateCode,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,JoinYear,NumberOfChildren,NumberOfParents,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFemaleMappingError%,TotalPopulationFemaleUrbanMappingError%,TotalPopulationFemaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,LandAreaMappingError%,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea,Country,State lgd code,Name of the fertilizer used,Required fertilizer quantity,Available fertilizer quantity
376,2012-13,12-Jun,Andhra Pradesh,36,2011,28,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,10000000,10388260,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413849048,1,0.48225057,1,0.379601897,1,0.414956232,1,0.486420608,1,0.37902849,1,0.412733888,1,0.478027371,1,0.380177848,1,0.394985242,1,0.461769326,1,0.363136748,1,0.475549297,1,0.434687473,1,0.436034632,1,India,28,MAP,0,0
377,2012-13,12-Jun,Andhra Pradesh,36,2011,28,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,10000000,10388260,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413849048,1,0.48225057,1,0.379601897,1,0.414956232,1,0.486420608,1,0.37902849,1,0.412733888,1,0.478027371,1,0.380177848,1,0.394985242,1,0.461769326,1,0.363136748,1,0.475549297,1,0.434687473,1,0.436034632,1,India,28,MOP,11279.30736,30092.50963
378,2012-13,12-Jun,Andhra Pradesh,36,2011,28,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,10000000,10388260,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413849048,1,0.48225057,1,0.379601897,1,0.414956232,1,0.486420608,1,0.37902849,1,0.412733888,1,0.478027371,1,0.380177848,1,0.394985242,1,0.461769326,1,0.363136748,1,0.475549297,1,0.434687473,1,0.436034632,1,India,28,NPK,42297.40259,78915.42015
379,2012-13,12-Jun,Andhra Pradesh,36,2011,28,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,10000000,10388260,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413849048,1,0.48225057,1,0.379601897,1,0.414956232,1,0.486420608,1,0.37902849,1,0.412733888,1,0.478027371,1,0.380177848,1,0.394985242,1,0.461769326,1,0.363136748,1,0.475549297,1,0.434687473,1,0.436034632,1,India,28,TSP,0,0
380,2012-13,12-Jun,Andhra Pradesh,36,2011,28,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,10000000,10388260,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413849048,1,0.48225057,1,0.379601897,1,0.414956232,1,0.486420608,1,0.37902849,1,0.412733888,1,0.478027371,1,0.380177848,1,0.394985242,1,0.461769326,1,0.363136748,1,0.475549297,1,0.434687473,1,0.436034632,1,India,28,UREA,56396.53679,32137.70748
381,2012-13,13-Mar,Andhra Pradesh,28,2011,28,49577103,14610410,34966693,24830513,7292265,17538248,24746590,7318145,17428445,12718976,3653618,9065358,411934,13000000,13436132,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586150952,1,0.51774943,1,0.620398103,1,0.585043768,1,0.513579392,1,0.62097151,1,0.587266112,1,0.521972629,1,0.619822152,1,0.605014758,1,0.538230674,1,0.636863252,1,0.524450703,1,0.565312527,1,0.563965368,1,India,28,DAP,70495.67099,62286.11173
382,2012-13,13-Mar,Andhra Pradesh,28,2011,28,49577103,14610410,34966693,24830513,7292265,17538248,24746590,7318145,17428445,12718976,3653618,9065358,411934,13000000,13436132,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586150952,1,0.51774943,1,0.620398103,1,0.585043768,1,0.513579392,1,0.62097151,1,0.587266112,1,0.521972629,1,0.619822152,1,0.605014758,1,0.538230674,1,0.636863252,1,0.524450703,1,0.565312527,1,0.563965368,1,India,28,MAP,0,10.06678182
383,2012-13,13-Mar,Andhra Pradesh,28,2011,28,49577103,14610410,34966693,24830513,7292265,17538248,24746590,7318145,17428445,12718976,3653618,9065358,411934,13000000,13436132,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586150952,1,0.51774943,1,0.620398103,1,0.585043768,1,0.513579392,1,0.62097151,1,0.587266112,1,0.521972629,1,0.619822152,1,0.605014758,1,0.538230674,1,0.636863252,1,0.524450703,1,0.565312527,1,0.563965368,1,India,28,MOP,42297.40259,31650.44704
384,2012-13,13-Mar,Andhra Pradesh,28,2011,28,49577103,14610410,34966693,24830513,7292265,17538248,24746590,7318145,17428445,12718976,3653618,9065358,411934,13000000,13436132,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586150952,1,0.51774943,1,0.620398103,1,0.585043768,1,0.513579392,1,0.62097151,1,0.587266112,1,0.521972629,1,0.619822152,1,0.605014758,1,0.538230674,1,0.636863252,1,0.524450703,1,0.565312527,1,0.563965368,1,India,28,NPK,183288.7446,116861.8469
385,2012-13,13-Mar,Andhra Pradesh,28,2011,28,49577103,14610410,34966693,24830513,7292265,17538248,24746590,7318145,17428445,12718976,3653618,9065358,411934,13000000,13436132,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586150952,1,0.51774943,1,0.620398103,1,0.585043768,1,0.513579392,1,0.62097151,1,0.587266112,1,0.521972629,1,0.619822152,1,0.605014758,1,0.538230674,1,0.636863252,1,0.524450703,1,0.565312527,1,0.563965368,1,India,28,TSP,0,0
386,2012-13,13-Mar,Andhra Pradesh,28,2011,28,49577103,14610410,34966693,24830513,7292265,17538248,24746590,7318145,17428445,12718976,3653618,9065358,411934,13000000,13436132,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586150952,1,0.51774943,1,0.620398103,1,0.585043768,1,0.513579392,1,0.62097151,1,0.587266112,1,0.521972629,1,0.619822152,1,0.605014758,1,0.538230674,1,0.636863252,1,0.524450703,1,0.565312527,1,0.563965368,1,India,28,UREA,197387.8788,45144.37309
387,2012-13,13-Mar,Andhra Pradesh,36,2011,28,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,10000000,10388260,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413849048,1,0.48225057,1,0.379601897,1,0.414956232,1,0.486420608,1,0.37902849,1,0.412733888,1,0.478027371,1,0.380177848,1,0.394985242,1,0.461769326,1,0.363136748,1,0.475549297,1,0.434687473,1,0.436034632,1,India,28,DAP,70495.67099,62286.11173
388,2012-13,13-Mar,Andhra Pradesh,36,2011,28,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,10000000,10388260,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413849048,1,0.48225057,1,0.379601897,1,0.414956232,1,0.486420608,1,0.37902849,1,0.412733888,1,0.478027371,1,0.380177848,1,0.394985242,1,0.461769326,1,0.363136748,1,0.475549297,1,0.434687473,1,0.436034632,1,India,28,MAP,0,10.06678182
389,2012-13,13-Mar,Andhra Pradesh,36,2011,28,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,10000000,10388260,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413849048,1,0.48225057,1,0.379601897,1,0.414956232,1,0.486420608,1,0.37902849,1,0.412733888,1,0.478027371,1,0.380177848,1,0.394985242,1,0.461769326,1,0.363136748,1,0.475549297,1,0.434687473,1,0.436034632,1,India,28,MOP,42297.40259,31650.44704
390,2012-13,13-Mar,Andhra Pradesh,36,2011,28,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,10000000,10388260,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413849048,1,0.48225057,1,0.379601897,1,0.414956232,1,0.486420608,1,0.37902849,1,0.412733888,1,0.478027371,1,0.380177848,1,0.394985242,1,0.461769326,1,0.363136748,1,0.475549297,1,0.434687473,1,0.436034632,1,India,28,NPK,183288.7446,116861.8469
391,2012-13,13-Mar,Andhra Pradesh,36,2011,28,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,10000000,10388260,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413849048,1,0.48225057,1,0.379601897,1,0.414956232,1,0.486420608,1,0.37902849,1,0.412733888,1,0.478027371,1,0.380177848,1,0.394985242,1,0.461769326,1,0.363136748,1,0.475549297,1,0.434687473,1,0.436034632,1,India,28,TSP,0,0
392,2012-13,13-Mar,Andhra Pradesh,36,2011,28,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,10000000,10388260,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413849048,1,0.48225057,1,0.379601897,1,0.414956232,1,0.486420608,1,0.37902849,1,0.412733888,1,0.478027371,1,0.380177848,1,0.394985242,1,0.461769326,1,0.363136748,1,0.475549297,1,0.434687473,1,0.436034632,1,India,28,UREA,197387.8788,45144.37309
393,2012-13,12-May,Andhra Pradesh,28,2011,28,49577103,14610410,34966693,24830513,7292265,17538248,24746590,7318145,17428445,12718976,3653618,9065358,411934,13000000,13436132,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586150952,1,0.51774943,1,0.620398103,1,0.585043768,1,0.513579392,1,0.62097151,1,0.587266112,1,0.521972629,1,0.619822152,1,0.605014758,1,0.538230674,1,0.636863252,1,0.524450703,1,0.565312527,1,0.563965368,1,India,28,DAP,28198.2684,39887.35299
394,2012-13,12-May,Andhra Pradesh,28,2011,28,49577103,14610410,34966693,24830513,7292265,17538248,24746590,7318145,17428445,12718976,3653618,9065358,411934,13000000,13436132,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586150952,1,0.51774943,1,0.620398103,1,0.585043768,1,0.513579392,1,0.62097151,1,0.587266112,1,0.521972629,1,0.619822152,1,0.605014758,1,0.538230674,1,0.636863252,1,0.524450703,1,0.565312527,1,0.563965368,1,India,28,MAP,0,0
395,2012-13,12-May,Andhra Pradesh,28,2011,28,49577103,14610410,34966693,24830513,7292265,17538248,24746590,7318145,17428445,12718976,3653618,9065358,411934,13000000,13436132,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586150952,1,0.51774943,1,0.620398103,1,0.585043768,1,0.513579392,1,0.62097151,1,0.587266112,1,0.521972629,1,0.619822152,1,0.605014758,1,0.538230674,1,0.636863252,1,0.524450703,1,0.565312527,1,0.563965368,1,India,28,MOP,22558.61472,43281.69699
396,2012-13,12-May,Andhra Pradesh,28,2011,28,49577103,14610410,34966693,24830513,7292265,17538248,24746590,7318145,17428445,12718976,3653618,9065358,411934,13000000,13436132,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586150952,1,0.51774943,1,0.620398103,1,0.585043768,1,0.513579392,1,0.62097151,1,0.587266112,1,0.521972629,1,0.619822152,1,0.605014758,1,0.538230674,1,0.636863252,1,0.524450703,1,0.565312527,1,0.563965368,1,India,28,NPK,42297.40259,99994.68039
397,2012-13,12-May,Andhra Pradesh,28,2011,28,49577103,14610410,34966693,24830513,7292265,17538248,24746590,7318145,17428445,12718976,3653618,9065358,411934,13000000,13436132,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586150952,1,0.51774943,1,0.620398103,1,0.585043768,1,0.513579392,1,0.62097151,1,0.587266112,1,0.521972629,1,0.619822152,1,0.605014758,1,0.538230674,1,0.636863252,1,0.524450703,1,0.565312527,1,0.563965368,1,India,28,TSP,0,0
398,2012-13,12-May,Andhra Pradesh,28,2011,28,49577103,14610410,34966693,24830513,7292265,17538248,24746590,7318145,17428445,12718976,3653618,9065358,411934,13000000,13436132,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586150952,1,0.51774943,1,0.620398103,1,0.585043768,1,0.513579392,1,0.62097151,1,0.587266112,1,0.521972629,1,0.619822152,1,0.605014758,1,0.538230674,1,0.636863252,1,0.524450703,1,0.565312527,1,0.563965368,1,India,28,UREA,112793.0736,31202.24685
399,2012-13,12-May,Andhra Pradesh,36,2011,28,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,10000000,10388260,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413849048,1,0.48225057,1,0.379601897,1,0.414956232,1,0.486420608,1,0.37902849,1,0.412733888,1,0.478027371,1,0.380177848,1,0.394985242,1,0.461769326,1,0.363136748,1,0.475549297,1,0.434687473,1,0.436034632,1,India,28,DAP,28198.2684,39887.35299
400,2012-13,12-May,Andhra Pradesh,36,2011,28,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,10000000,10388260,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413849048,1,0.48225057,1,0.379601897,1,0.414956232,1,0.486420608,1,0.37902849,1,0.412733888,1,0.478027371,1,0.380177848,1,0.394985242,1,0.461769326,1,0.363136748,1,0.475549297,1,0.434687473,1,0.436034632,1,India,28,MAP,0,0
401,2012-13,12-May,Andhra Pradesh,36,2011,28,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,10000000,10388260,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413849048,1,0.48225057,1,0.379601897,1,0.414956232,1,0.486420608,1,0.37902849,1,0.412733888,1,0.478027371,1,0.380177848,1,0.394985242,1,0.461769326,1,0.363136748,1,0.475549297,1,0.434687473,1,0.436034632,1,India,28,MOP,22558.61472,43281.69699
402,2012-13,12-May,Andhra Pradesh,36,2011,28,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,10000000,10388260,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413849048,1,0.48225057,1,0.379601897,1,0.414956232,1,0.486420608,1,0.37902849,1,0.412733888,1,0.478027371,1,0.380177848,1,0.394985242,1,0.461769326,1,0.363136748,1,0.475549297,1,0.434687473,1,0.436034632,1,India,28,NPK,42297.40259,99994.68039
403,2012-13,12-May,Andhra Pradesh,36,2011,28,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,10000000,10388260,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413849048,1,0.48225057,1,0.379601897,1,0.414956232,1,0.486420608,1,0.37902849,1,0.412733888,1,0.478027371,1,0.380177848,1,0.394985242,1,0.461769326,1,0.363136748,1,0.475549297,1,0.434687473,1,0.436034632,1,India,28,TSP,0,0
404,2012-13,12-May,Andhra Pradesh,36,2011,28,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,10000000,10388260,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413849048,1,0.48225057,1,0.379601897,1,0.414956232,1,0.486420608,1,0.37902849,1,0.412733888,1,0.478027371,1,0.380177848,1,0.394985242,1,0.461769326,1,0.363136748,1,0.475549297,1,0.434687473,1,0.436034632,1,India,28,UREA,112793.0736,31202.24685
405,2012-13,12-Nov,Andhra Pradesh,28,2011,28,49577103,14610410,34966693,24830513,7292265,17538248,24746590,7318145,17428445,12718976,3653618,9065358,411934,13000000,13436132,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586150952,1,0.51774943,1,0.620398103,1,0.585043768,1,0.513579392,1,0.62097151,1,0.587266112,1,0.521972629,1,0.619822152,1,0.605014758,1,0.538230674,1,0.636863252,1,0.524450703,1,0.565312527,1,0.563965368,1,India,28,DAP,56396.53679,32733.19851
406,2012-13,12-Nov,Andhra Pradesh,28,2011,28,49577103,14610410,34966693,24830513,7292265,17538248,24746590,7318145,17428445,12718976,3653618,9065358,411934,13000000,13436132,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586150952,1,0.51774943,1,0.620398103,1,0.585043768,1,0.513579392,1,0.62097151,1,0.587266112,1,0.521972629,1,0.619822152,1,0.605014758,1,0.538230674,1,0.636863252,1,0.524450703,1,0.565312527,1,0.563965368,1,India,28,MAP,0,626.5091272
407,2012-13,12-Nov,Andhra Pradesh,28,2011,28,49577103,14610410,34966693,24830513,7292265,17538248,24746590,7318145,17428445,12718976,3653618,9065358,411934,13000000,13436132,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586150952,1,0.51774943,1,0.620398103,1,0.585043768,1,0.513579392,1,0.62097151,1,0.587266112,1,0.521972629,1,0.619822152,1,0.605014758,1,0.538230674,1,0.636863252,1,0.524450703,1,0.565312527,1,0.563965368,1,India,28,MOP,42297.40259,13669.73097
408,2012-13,12-Nov,Andhra Pradesh,28,2011,28,49577103,14610410,34966693,24830513,7292265,17538248,24746590,7318145,17428445,12718976,3653618,9065358,411934,13000000,13436132,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586150952,1,0.51774943,1,0.620398103,1,0.585043768,1,0.513579392,1,0.62097151,1,0.587266112,1,0.521972629,1,0.619822152,1,0.605014758,1,0.538230674,1,0.636863252,1,0.524450703,1,0.565312527,1,0.563965368,1,India,28,NPK,124072.3809,94582.73337
409,2012-13,12-Nov,Andhra Pradesh,28,2011,28,49577103,14610410,34966693,24830513,7292265,17538248,24746590,7318145,17428445,12718976,3653618,9065358,411934,13000000,13436132,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586150952,1,0.51774943,1,0.620398103,1,0.585043768,1,0.513579392,1,0.62097151,1,0.587266112,1,0.521972629,1,0.619822152,1,0.605014758,1,0.538230674,1,0.636863252,1,0.524450703,1,0.565312527,1,0.563965368,1,India,28,TSP,0,0
410,2012-13,12-Nov,Andhra Pradesh,28,2011,28,49577103,14610410,34966693,24830513,7292265,17538248,24746590,7318145,17428445,12718976,3653618,9065358,411934,13000000,13436132,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586150952,1,0.51774943,1,0.620398103,1,0.585043768,1,0.513579392,1,0.62097151,1,0.587266112,1,0.521972629,1,0.619822152,1,0.605014758,1,0.538230674,1,0.636863252,1,0.524450703,1,0.565312527,1,0.563965368,1,India,28,UREA,225586.1472,21067.2647
411,2012-13,12-Nov,Andhra Pradesh,36,2011,28,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,10000000,10388260,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413849048,1,0.48225057,1,0.379601897,1,0.414956232,1,0.486420608,1,0.37902849,1,0.412733888,1,0.478027371,1,0.380177848,1,0.394985242,1,0.461769326,1,0.363136748,1,0.475549297,1,0.434687473,1,0.436034632,1,India,28,DAP,56396.53679,32733.19851
412,2012-13,12-Nov,Andhra Pradesh,36,2011,28,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,10000000,10388260,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413849048,1,0.48225057,1,0.379601897,1,0.414956232,1,0.486420608,1,0.37902849,1,0.412733888,1,0.478027371,1,0.380177848,1,0.394985242,1,0.461769326,1,0.363136748,1,0.475549297,1,0.434687473,1,0.436034632,1,India,28,MAP,0,626.5091272
413,2012-13,12-Nov,Andhra Pradesh,36,2011,28,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,10000000,10388260,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413849048,1,0.48225057,1,0.379601897,1,0.414956232,1,0.486420608,1,0.37902849,1,0.412733888,1,0.478027371,1,0.380177848,1,0.394985242,1,0.461769326,1,0.363136748,1,0.475549297,1,0.434687473,1,0.436034632,1,India,28,MOP,42297.40259,13669.73097
414,2012-13,12-Nov,Andhra Pradesh,36,2011,28,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,10000000,10388260,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413849048,1,0.48225057,1,0.379601897,1,0.414956232,1,0.486420608,1,0.37902849,1,0.412733888,1,0.478027371,1,0.380177848,1,0.394985242,1,0.461769326,1,0.363136748,1,0.475549297,1,0.434687473,1,0.436034632,1,India,28,NPK,124072.3809,94582.73337
415,2012-13,12-Nov,Andhra Pradesh,36,2011,28,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,10000000,10388260,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413849048,1,0.48225057,1,0.379601897,1,0.414956232,1,0.486420608,1,0.37902849,1,0.412733888,1,0.478027371,1,0.380177848,1,0.394985242,1,0.461769326,1,0.363136748,1,0.475549297,1,0.434687473,1,0.436034632,1,India,28,TSP,0,0
416,2012-13,12-Nov,Andhra Pradesh,36,2011,28,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,10000000,10388260,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413849048,1,0.48225057,1,0.379601897,1,0.414956232,1,0.486420608,1,0.37902849,1,0.412733888,1,0.478027371,1,0.380177848,1,0.394985242,1,0.461769326,1,0.363136748,1,0.475549297,1,0.434687473,1,0.436034632,1,India,28,UREA,225586.1472,21067.2647
417,2012-13,12-Oct,Andhra Pradesh,28,2011,28,49577103,14610410,34966693,24830513,7292265,17538248,24746590,7318145,17428445,12718976,3653618,9065358,411934,13000000,13436132,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586150952,1,0.51774943,1,0.620398103,1,0.585043768,1,0.513579392,1,0.62097151,1,0.587266112,1,0.521972629,1,0.619822152,1,0.605014758,1,0.538230674,1,0.636863252,1,0.524450703,1,0.565312527,1,0.563965368,1,India,28,DAP,112.7930736,14386.75654
418,2012-13,12-Oct,Andhra Pradesh,28,2011,28,49577103,14610410,34966693,24830513,7292265,17538248,24746590,7318145,17428445,12718976,3653618,9065358,411934,13000000,13436132,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586150952,1,0.51774943,1,0.620398103,1,0.585043768,1,0.513579392,1,0.62097151,1,0.587266112,1,0.521972629,1,0.619822152,1,0.605014758,1,0.538230674,1,0.636863252,1,0.524450703,1,0.565312527,1,0.563965368,1,India,28,MAP,0,12.99940173
419,2012-13,12-Oct,Andhra Pradesh,28,2011,28,49577103,14610410,34966693,24830513,7292265,17538248,24746590,7318145,17428445,12718976,3653618,9065358,411934,13000000,13436132,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586150952,1,0.51774943,1,0.620398103,1,0.585043768,1,0.513579392,1,0.62097151,1,0.587266112,1,0.521972629,1,0.619822152,1,0.605014758,1,0.538230674,1,0.636863252,1,0.524450703,1,0.565312527,1,0.563965368,1,India,28,MOP,31018.09524,9293.839083
420,2012-13,12-Oct,Andhra Pradesh,28,2011,28,49577103,14610410,34966693,24830513,7292265,17538248,24746590,7318145,17428445,12718976,3653618,9065358,411934,13000000,13436132,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586150952,1,0.51774943,1,0.620398103,1,0.585043768,1,0.513579392,1,0.62097151,1,0.587266112,1,0.521972629,1,0.619822152,1,0.605014758,1,0.538230674,1,0.636863252,1,0.524450703,1,0.565312527,1,0.563965368,1,India,28,NPK,112793.0736,84233.68125
421,2012-13,12-Oct,Andhra Pradesh,28,2011,28,49577103,14610410,34966693,24830513,7292265,17538248,24746590,7318145,17428445,12718976,3653618,9065358,411934,13000000,13436132,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586150952,1,0.51774943,1,0.620398103,1,0.585043768,1,0.513579392,1,0.62097151,1,0.587266112,1,0.521972629,1,0.619822152,1,0.605014758,1,0.538230674,1,0.636863252,1,0.524450703,1,0.565312527,1,0.563965368,1,India,28,TSP,0,1.071534199
422,2012-13,12-Oct,Andhra Pradesh,28,2011,28,49577103,14610410,34966693,24830513,7292265,17538248,24746590,7318145,17428445,12718976,3653618,9065358,411934,13000000,13436132,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586150952,1,0.51774943,1,0.620398103,1,0.585043768,1,0.513579392,1,0.62097151,1,0.587266112,1,0.521972629,1,0.619822152,1,0.605014758,1,0.538230674,1,0.636863252,1,0.524450703,1,0.565312527,1,0.563965368,1,India,28,UREA,197387.8788,39371.40927
423,2012-13,12-Oct,Andhra Pradesh,36,2011,28,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,10000000,10388260,2012-13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413849048,1,0.48225057,1,0.379601897,1,0.414956232,1,0.486420608,1,0.37902849,1,0.412733888,1,0.478027371,1,0.380177848,1,0.394985242,1,0.461769326,1,0.363136748,1,0.475549297,1,0.434687473,1,0.436034632,1,India,28,DAP,112.7930736,14386.75654
